date,tmax,tmin,rain,tmax_tomorrow
23-04-2009,61,49,0,59
24-04-2009,59,46,0,59
25-04-2009,59,45,0,62
26-04-2009,62,48,0,57
27-04-2009,57,46,0,60
28-04-2009,60,48,0,61
29-04-2009,61,47,0,64
30-04-2009,64,43,0,62
01-05-2009,62,51,0.26,62
02-05-2009,62,56,0.05,63
03-05-2009,63,52,0.02,68
04-05-2009,68,53,0.06,70
05-05-2009,70,57,0.19,70
06-05-2009,70,56,0,71
07-05-2009,71,53,0,69
08-05-2009,69,50,0,68
09-05-2009,68,48,0,69
10-05-2009,69,48,0,64
11-05-2009,64,49,0,68
12-05-2009,68,47,0,69
13-05-2009,69,48,0,71
14-05-2009,71,50,0,67
15-05-2009,67,52,0,92
16-05-2009,92,53,0,91
17-05-2009,91,58,0,64
18-05-2009,64,53,0,65
19-05-2009,65,52,0,64
20-05-2009,64,47,0,67
21-05-2009,67,47,0,66
22-05-2009,66,51,0,57
23-05-2009,57,51,0,55
24-05-2009,55,50,0,63
25-05-2009,63,49,0,71
26-05-2009,71,48,0,66
27-05-2009,66,53,0,68
28-05-2009,68,53,0,67
29-05-2009,67,54,0,65
30-05-2009,65,54,0,62
31-05-2009,62,54,0,63
01-06-2009,63,54,0,68
02-06-2009,68,53,0,68
03-06-2009,68,55,0.03,68
04-06-2009,68,57,0,69
05-06-2009,69,57,0,69
06-06-2009,69,54,0,70
07-06-2009,70,58,0,64
08-06-2009,64,57,0,66
09-06-2009,66,58,0,67
10-06-2009,67,59,0,69
11-06-2009,69,58,0,67
12-06-2009,67,58,0,71
13-06-2009,71,59,0,70
14-06-2009,70,59,0,66
15-06-2009,66,59,0,66
16-06-2009,66,58,0,67
17-06-2009,67,59,0,76
18-06-2009,76,58,0,71
19-06-2009,71,55,0,67
20-06-2009,67,53,0,70
21-06-2009,70,50,0,79
22-06-2009,79,52,0,80
23-06-2009,80,53,0,74
24-06-2009,74,54,0,71
25-06-2009,71,55,0,74
26-06-2009,74,54,0,87
27-06-2009,87,54,0,83
28-06-2009,83,61,0,69
29-06-2009,69,57,0,74
30-06-2009,74,56,0,70
01-07-2009,70,58,0,69
02-07-2009,69,57,0,68
03-07-2009,68,56,0,70
04-07-2009,70,56,0,65
05-07-2009,65,57,0,69
06-07-2009,69,56,0,65
07-07-2009,65,55,0,73
08-07-2009,73,52,0,67
09-07-2009,67,55,0,67
10-07-2009,67,56,0,70
11-07-2009,70,55,0,70
12-07-2009,70,55,0,87
13-07-2009,87,51,0,87
14-07-2009,87,56,0,68
15-07-2009,68,54,0,70
16-07-2009,70,53,0,74
17-07-2009,74,54,0,74
18-07-2009,74,53,0,76
19-07-2009,76,53,0.01,65
20-07-2009,65,55,0,63
21-07-2009,63,53,0,62
22-07-2009,62,54,0,63
23-07-2009,63,53,0,65
24-07-2009,65,55,0,66
25-07-2009,66,53,0,72
26-07-2009,72,53,0,69
27-07-2009,69,52,0,66
28-07-2009,66,55,0,68
29-07-2009,68,57,0,66
30-07-2009,66,57,0,66
31-07-2009,66,55,0,67
01-08-2009,67,55,0,67
02-08-2009,67,57,0,70
03-08-2009,70,56,0,73
04-08-2009,73,57,0,71
05-08-2009,71,57,0,71
06-08-2009,71,59,0,69
07-08-2009,69,56,0,76
08-08-2009,76,55,0,83
09-08-2009,83,54,0,84
10-08-2009,84,55,0,68
11-08-2009,68,56,0,79
12-08-2009,79,58,0,73
13-08-2009,73,56,0,68
14-08-2009,68,56,0,76
15-08-2009,76,52,0,74
16-08-2009,74,52,0,67
17-08-2009,67,53,0.01,68
18-08-2009,68,55,0,66
19-08-2009,66,56,0,68
20-08-2009,68,56,0,81
21-08-2009,81,57,0,67
22-08-2009,67,55,0,66
23-08-2009,66,55,0,67
24-08-2009,67,53,0,70
25-08-2009,70,54,0,70
26-08-2009,70,54,0,85
27-08-2009,85,54,0,94
28-08-2009,94,61,0,90
29-08-2009,90,59,0,65
30-08-2009,65,56,0,68
31-08-2009,68,55,0,75
01-09-2009,75,57,0,86
02-09-2009,86,57,0,80
03-09-2009,80,55,0,67
04-09-2009,67,53,0,73
05-09-2009,73,58,0,71
06-09-2009,71,56,0,74
07-09-2009,74,53,0,72
08-09-2009,72,52,0,69
09-09-2009,69,51,0,87
10-09-2009,87,51,0.01,83
11-09-2009,83,53,0,64
12-09-2009,64,58,0.02,71
13-09-2009,71,60,0.17,70
14-09-2009,70,58,0,75
15-09-2009,75,56,0,71
16-09-2009,71,58,0,78
17-09-2009,78,59,0,86
18-09-2009,86,57,0,71
19-09-2009,71,57,0,80
20-09-2009,80,54,0,76
21-09-2009,76,56,0,83
22-09-2009,83,54,0.01,72
23-09-2009,72,1,0,68
24-09-2009,68,1,0,79
25-09-2009,79,57,0,91
26-09-2009,91,53,0.01,85
27-09-2009,85,56,0,65
28-09-2009,65,57,0,68
29-09-2009,68,54,0,72
30-09-2009,72,47,0,78
01-10-2009,78,47,0,78
02-10-2009,78,50,0,67
03-10-2009,67,49,0,62
04-10-2009,62,45,0,70
05-10-2009,70,42,0,72
06-10-2009,72,45,0,69
07-10-2009,69,47,0,63
08-10-2009,63,52,0,65
09-10-2009,65,52,0,61
10-10-2009,61,51,0,61
11-10-2009,61,52,0,66
12-10-2009,66,57,0,64
13-10-2009,64,58,2.37,73
14-10-2009,73,61,0.04,74
15-10-2009,74,61,0,77
16-10-2009,77,57,0.01,73
17-10-2009,73,54,0.01,64
18-10-2009,64,55,0,65
19-10-2009,65,51,0.76,64
20-10-2009,64,51,0,67
21-10-2009,67,56,0,69
22-10-2009,69,55,0,75
23-10-2009,75,51,0.01,69
24-10-2009,69,53,0,76
25-10-2009,76,50,0.01,68
26-10-2009,68,51,0.01,67
27-10-2009,67,53,0,65
28-10-2009,65,51,0,67
29-10-2009,67,43,0,70
30-10-2009,70,47,0,64
31-10-2009,64,51,0,71
01-11-2009,71,48,0,75
02-11-2009,75,48,0,74
03-11-2009,74,46,0.01,65
04-11-2009,65,52,0,67
05-11-2009,67,54,0,64
06-11-2009,64,50,0.02,64
07-11-2009,64,45,0,64
08-11-2009,64,44,0,62
09-11-2009,62,41,0,62
10-11-2009,62,48,0,63
11-11-2009,63,51,0,62
12-11-2009,62,46,0,60
13-11-2009,60,38,0,61
14-11-2009,61,42,0.05,62
15-11-2009,62,39,0,62
16-11-2009,62,38,0,62
17-11-2009,62,39,0,60
18-11-2009,60,43,0,57
19-11-2009,57,37,0,56
20-11-2009,56,40,0.08,57
21-11-2009,57,38,0,57
22-11-2009,57,41,0,60
23-11-2009,60,37,0,69
24-11-2009,69,43,0,70
25-11-2009,70,41,0,63
26-11-2009,63,41,0,58
27-11-2009,58,49,0.05,70
28-11-2009,70,44,0,71
29-11-2009,71,43,0,68
30-11-2009,68,37,0,61
01-12-2009,61,38,0,52
02-12-2009,52,38,0,55
03-12-2009,55,39,0,55
04-12-2009,55,38,0,53
05-12-2009,53,36,0,53
06-12-2009,53,36,0.09,47
07-12-2009,47,35,0.12,47
08-12-2009,47,30,0,48
09-12-2009,48,31,0,47
10-12-2009,47,40,0.01,52
11-12-2009,52,41,0.07,55
12-12-2009,55,50,0.46,53
13-12-2009,53,50,0,56
14-12-2009,56,46,,61
15-12-2009,61,48,0,62
16-12-2009,62,51,0,61
17-12-2009,61,48,0,64
18-12-2009,64,45,0,58
19-12-2009,58,45,0,61
20-12-2009,61,44,0,56
21-12-2009,56,48,0.02,55
22-12-2009,55,43,0,54
23-12-2009,54,34,0,60
24-12-2009,60,38,0,53
25-12-2009,53,36,0,57
26-12-2009,57,39,0.22,58
27-12-2009,58,44,0,53
28-12-2009,53,41,0,52
29-12-2009,52,35,0,56
30-12-2009,56,48,0,58
31-12-2009,58,48,0,61
01-01-2010,61,49,0,58
02-01-2010,58,46,0,57
03-01-2010,57,41,0,54
04-01-2010,54,41,0,55
05-01-2010,55,40,0,57
06-01-2010,57,41,0,54
07-01-2010,54,40,0,56
08-01-2010,56,42,0,53
09-01-2010,53,41,0,53
10-01-2010,53,39,0,53
11-01-2010,53,43,0,61
12-01-2010,61,51,0.05,60
13-01-2010,60,45,0.01,57
14-01-2010,57,40,0,55
15-01-2010,55,43,0,60
16-01-2010,60,43,0.01,56
17-01-2010,56,51,0,57
18-01-2010,57,51,0.37,56
19-01-2010,56,48,0.6,55
20-01-2010,55,48,0.67,51
21-01-2010,51,42,0.71,49
22-01-2010,49,43,0.18,55
23-01-2010,55,42,0.46,54
24-01-2010,54,41,0,55
25-01-2010,55,49,0.29,55
26-01-2010,55,45,0.13,56
27-01-2010,56,43,0,55
28-01-2010,55,44,0,58
29-01-2010,58,46,0.25,57
30-01-2010,57,45,0,55
31-01-2010,55,42,0,58
01-02-2010,58,44,0,57
02-02-2010,57,45,0,59
03-02-2010,59,42,0,58
04-02-2010,58,49,0.19,63
05-02-2010,63,50,0,59
06-02-2010,59,51,0.04,57
07-02-2010,57,45,0,54
08-02-2010,54,41,0.03,58
09-02-2010,58,44,0.25,57
10-02-2010,57,41,0,59
11-02-2010,59,44,0,63
12-02-2010,63,52,0.01,61
13-02-2010,61,51,0,54
14-02-2010,54,43,0,62
15-02-2010,62,44,0,64
16-02-2010,64,50,0,65
17-02-2010,65,46,0,55
18-02-2010,55,48,0,56
19-02-2010,56,49,0,57
20-02-2010,57,48,0,53
21-02-2010,53,50,0.49,59
22-02-2010,59,43,0.01,53
23-02-2010,53,47,0.69,59
24-02-2010,59,51,0.01,61
25-02-2010,61,48,0,61
26-02-2010,61,50,0.47,61
27-02-2010,61,47,0.2,60
28-02-2010,60,44,0,59
01-03-2010,59,48,0,58
02-03-2010,58,52,0.29,57
03-03-2010,57,45,0.78,56
04-03-2010,56,40,0,57
05-03-2010,57,42,0,63
06-03-2010,63,50,0,122
07-03-2010,122,46,0,56
08-03-2010,56,45,0.08,55
09-03-2010,55,41,0.05,56
10-03-2010,56,43,0.1,58
11-03-2010,58,40,0,55
12-03-2010,55,44,0.67,58
13-03-2010,58,38,0,61
14-03-2010,61,38,0,65
15-03-2010,65,42,0,69
16-03-2010,69,47,0,71
17-03-2010,71,50,0,73
18-03-2010,73,45,0,76
19-03-2010,76,50,0,64
20-03-2010,64,47,0,64
21-03-2010,64,47,0,65
22-03-2010,65,47,0,71
23-03-2010,71,45,0,61
24-03-2010,61,46,0.02,61
25-03-2010,61,50,0.09,62
26-03-2010,62,44,0,69
27-03-2010,69,43,0,67
28-03-2010,67,47,0,62
29-03-2010,62,50,0.09,59
30-03-2010,59,48,0.14,58
31-03-2010,58,42,0.26,58
01-04-2010,58,44,0,56
02-04-2010,56,43,0.11,57
03-04-2010,57,40,0,54
04-04-2010,54,46,0.51,57
05-04-2010,57,41,0.13,62
06-04-2010,62,40,0,69
07-04-2010,69,43,0,63
08-04-2010,63,45,0,68
09-04-2010,68,43,0,59
10-04-2010,59,50,0,56
11-04-2010,56,48,0.81,58
12-04-2010,58,50,0.26,61
13-04-2010,61,48,0,60
14-04-2010,60,46,0,66
15-04-2010,66,44,0,67
16-04-2010,67,49,0,69
17-04-2010,69,50,0,74
18-04-2010,74,48,0,66
19-04-2010,66,49,0,60
20-04-2010,60,49,0.55,59
21-04-2010,59,49,0.07,65
22-04-2010,65,44,0,68
23-04-2010,68,46,0,65
24-04-2010,65,50,0,76
25-04-2010,76,47,0,64
26-04-2010,64,48,0,63
27-04-2010,63,53,0.06,59
28-04-2010,59,49,0.05,62
29-04-2010,62,45,0,67
30-04-2010,67,47,0,68
01-05-2010,68,46,0,75
02-05-2010,75,46,0,69
03-05-2010,69,50,0,70
04-05-2010,70,50,0,65
05-05-2010,65,47,0,70
06-05-2010,70,48,0,62
07-05-2010,62,47,0,63
08-05-2010,63,51,0,63
09-05-2010,63,52,0,60
10-05-2010,60,48,0.14,64
11-05-2010,64,41,0,65
12-05-2010,65,48,0,65
13-05-2010,65,51,0,60
14-05-2010,60,51,0,61
15-05-2010,61,50,0,60
16-05-2010,60,49,0,60
17-05-2010,60,52,0.11,66
18-05-2010,66,54,0.06,63
19-05-2010,63,48,0,67
20-05-2010,67,49,0,62
21-05-2010,62,51,0,61
22-05-2010,61,48,0,66
23-05-2010,66,46,0,63
24-05-2010,63,52,0,61
25-05-2010,61,51,0.29,65
26-05-2010,65,53,0.03,63
27-05-2010,63,52,0.53,65
28-05-2010,65,51,0,74
29-05-2010,74,49,0,75
30-05-2010,75,51,0,66
31-05-2010,66,54,0,66
01-06-2010,66,55,0,71
02-06-2010,71,55,0.01,73
03-06-2010,73,58,0,74
04-06-2010,74,63,0,78
05-06-2010,78,58,0,74
06-06-2010,74,18,0,67
07-06-2010,67,55,0,64
08-06-2010,64,55,0,68
09-06-2010,68,57,0,71
10-06-2010,71,55,0,78
11-06-2010,78,56,0,92
12-06-2010,92,55,0,79
13-06-2010,79,56,0,67
14-06-2010,67,53,0,64
15-06-2010,64,52,0,75
16-06-2010,75,49,0,73
17-06-2010,73,51,0,63
18-06-2010,63,53,0,63
19-06-2010,63,53,0,71
20-06-2010,71,53,0,73
21-06-2010,73,53,0,68
22-06-2010,68,54,0,66
23-06-2010,66,55,0,62
24-06-2010,62,55,0,67
25-06-2010,67,56,0,70
26-06-2010,70,56,0,82
27-06-2010,82,55,0,77
28-06-2010,77,59,0,72
29-06-2010,72,56,0,68
30-06-2010,68,55,0,70
01-07-2010,70,55,0,70
02-07-2010,70,56,0,80
03-07-2010,80,55,0,76
04-07-2010,76,55,0,69
05-07-2010,69,56,0,71
06-07-2010,71,58,0,69
07-07-2010,69,58,0,67
08-07-2010,67,58,0,69
09-07-2010,69,57,0,71
10-07-2010,71,58,0,70
11-07-2010,70,59,0,72
12-07-2010,72,60,0,73
13-07-2010,73,61,0,79
14-07-2010,79,59,0,78
15-07-2010,78,61,0,72
16-07-2010,72,59,0,72
17-07-2010,72,59,0,71
18-07-2010,71,58,0,67
19-07-2010,67,55,0,66
20-07-2010,66,55,0,63
21-07-2010,63,55,0,70
22-07-2010,70,57,0,69
23-07-2010,69,56,0,69
24-07-2010,69,54,0,66
25-07-2010,66,54,0,67
26-07-2010,67,56,0,68
27-07-2010,68,55,0,69
28-07-2010,69,55,0,68
29-07-2010,68,54,0,66
30-07-2010,66,55,0,68
31-07-2010,68,55,0,69
01-08-2010,69,56,0,67
02-08-2010,67,56,0,70
03-08-2010,70,57,0,66
04-08-2010,66,56,0,66
05-08-2010,66,55,0,68
06-08-2010,68,56,0,71
07-08-2010,71,57,0,70
08-08-2010,70,58,0,67
09-08-2010,67,57,0,69
10-08-2010,69,57,0,65
11-08-2010,65,56,0,70
12-08-2010,70,56,0,68
13-08-2010,68,56,0,69
14-08-2010,69,56,0,67
15-08-2010,67,56,0,69
16-08-2010,69,55,0,71
17-08-2010,71,57,0,70
18-08-2010,70,56,0,73
19-08-2010,73,55,0,66
20-08-2010,66,55,0,65
21-08-2010,65,55,0,76
22-08-2010,76,55,0,95
23-08-2010,95,52,0,99
24-08-2010,99,61,0,88
25-08-2010,88,63,0,68
26-08-2010,68,58,0,68
27-08-2010,68,59,0,71
28-08-2010,71,58,0,71
29-08-2010,71,59,0,71
30-08-2010,71,58,0,81
31-08-2010,81,61,0,92
01-09-2010,92,58,0,89
02-09-2010,89,63,0,78
03-09-2010,78,58,0,70
04-09-2010,70,56,0,77
05-09-2010,77,55,0,89
06-09-2010,89,52,0,68
07-09-2010,68,56,0,69
08-09-2010,69,59,0,74
09-09-2010,74,56,0,81
10-09-2010,81,53,0,84
11-09-2010,84,54,0,68
12-09-2010,68,55,0,67
13-09-2010,67,57,0,69
14-09-2010,69,56,0,68
15-09-2010,68,57,0,74
16-09-2010,74,60,0,72
17-09-2010,72,63,0,75
18-09-2010,75,60,0.01,74
19-09-2010,74,57,0,77
20-09-2010,77,58,0,70
21-09-2010,70,60,0,71
22-09-2010,71,60,0,80
23-09-2010,80,57,0,85
24-09-2010,85,54,0,94
25-09-2010,94,55,0,89
26-09-2010,89,55,0,96
27-09-2010,96,55,0,100
28-09-2010,100,63,0,88
29-09-2010,88,62,0,73
30-09-2010,73,57,0,70
01-10-2010,70,61,0,71
02-10-2010,71,59,0,70
03-10-2010,70,61,0,70
04-10-2010,70,59,0,75
05-10-2010,75,55,0,76
06-10-2010,76,56,0,72
07-10-2010,72,54,0,76
08-10-2010,76,53,0,78
09-10-2010,78,54,0,77
10-10-2010,77,57,0,87
11-10-2010,87,56,0.01,91
12-10-2010,91,58,0,92
13-10-2010,92,57,0,90
14-10-2010,90,59,0,76
15-10-2010,76,59,0,66
16-10-2010,66,54,0,61
17-10-2010,61,58,0.04,67
18-10-2010,67,54,0,72
19-10-2010,72,53,0.01,68
20-10-2010,68,55,0,70
21-10-2010,70,60,0,64
22-10-2010,64,53,0.01,69
23-10-2010,69,54,0.13,67
24-10-2010,67,58,0.29,68
25-10-2010,68,50,0,70
26-10-2010,70,51,0,68
27-10-2010,68,46,0,75
28-10-2010,75,52,0,68
29-10-2010,68,59,0.15,66
30-10-2010,66,55,0.06,71
31-10-2010,71,51,0,74
01-11-2010,74,52,0.01,79
02-11-2010,79,52,0,77
03-11-2010,77,53,0.01,81
04-11-2010,81,57,0,69
05-11-2010,69,59,0,70
06-11-2010,70,56,0,64
07-11-2010,64,58,0.7,65
08-11-2010,65,49,0,63
09-11-2010,63,45,0.03,63
10-11-2010,63,46,0.17,69
11-11-2010,69,42,0,66
12-11-2010,66,40,0,69
13-11-2010,69,42,0,73
14-11-2010,73,47,0,75
15-11-2010,75,55,0,70
16-11-2010,70,47,0,68
17-11-2010,68,43,0,59
18-11-2010,59,43,0.01,56
19-11-2010,56,46,0.65,55
20-11-2010,55,46,0.75,56
21-11-2010,56,46,0.09,57
22-11-2010,57,48,0.13,55
23-11-2010,55,42,0.13,52
24-11-2010,52,34,0,55
25-11-2010,55,32,0,54
26-11-2010,54,35,0,54
27-11-2010,54,46,0.24,54
28-11-2010,54,35,0,55
29-11-2010,55,32,0,54
30-11-2010,54,36,0,54
01-12-2010,54,35,0,57
02-12-2010,57,40,0.02,58
03-12-2010,58,49,0,59
04-12-2010,59,47,0.01,64
05-12-2010,64,50,0.53,63
06-12-2010,63,46,0.06,60
07-12-2010,60,42,0.01,57
08-12-2010,57,48,0.72,60
09-12-2010,60,55,0.01,64
10-12-2010,64,56,0,61
11-12-2010,61,51,0,60
12-12-2010,60,49,0.01,57
13-12-2010,57,52,0,58
14-12-2010,58,52,0.45,55
15-12-2010,55,41,0.01,53
16-12-2010,53,36,0.04,56
17-12-2010,56,46,0.59,59
18-12-2010,59,53,0.61,57
19-12-2010,57,52,1.4,53
20-12-2010,53,48,0,57
21-12-2010,57,48,0.13,57
22-12-2010,57,49,0.14,57
23-12-2010,57,41,0,59
24-12-2010,59,39,0,57
25-12-2010,57,45,0.56,58
26-12-2010,58,46,0.01,57
27-12-2010,57,43,0,56
28-12-2010,56,47,1.26,56
29-12-2010,56,43,0.06,53
30-12-2010,53,36,0,50
31-12-2010,50,34,0,53
01-01-2011,53,46,0.08,52
02-01-2011,52,45,0.37,57
03-01-2011,57,41,0,55
04-01-2011,55,35,0,57
05-01-2011,57,37,0.01,52
06-01-2011,52,34,0,47
07-01-2011,47,36,0,48
08-01-2011,48,41,0,49
09-01-2011,49,36,0,52
10-01-2011,52,33,0,49
11-01-2011,49,42,0.04,57
12-01-2011,57,47,0,57
13-01-2011,57,44,0.06,57
14-01-2011,57,48,0,64
15-01-2011,64,43,0.01,58
16-01-2011,58,47,0,57
17-01-2011,57,47,0.01,60
18-01-2011,60,42,0.02,61
19-01-2011,61,41,0,67
20-01-2011,67,43,0.01,63
21-01-2011,63,41,0,65
22-01-2011,65,41,0,65
23-01-2011,65,45,0,64
24-01-2011,64,40,0,70
25-01-2011,70,40,0.01,68
26-01-2011,68,42,0,63
27-01-2011,63,40,0,53
28-01-2011,53,42,0.01,56
29-01-2011,56,49,0.07,57
30-01-2011,57,42,0.19,56
31-01-2011,56,39,0,67
01-02-2011,67,46,0,64
02-02-2011,64,43,0,60
03-02-2011,60,38,0,65
04-02-2011,65,38,0,74
05-02-2011,74,41,0,81
06-02-2011,81,52,0,68
07-02-2011,68,45,0,63
08-02-2011,63,47,0,63
09-02-2011,63,40,0,61
10-02-2011,61,37,0,61
11-02-2011,61,37,0,66
12-02-2011,66,40,0,59
13-02-2011,59,40,0,58
14-02-2011,58,49,0.14,61
15-02-2011,61,52,0.18,54
16-02-2011,54,46,0.42,50
17-02-2011,50,44,0.69,47
18-02-2011,47,39,0.62,45
19-02-2011,45,39,0.76,54
20-02-2011,54,35,0.01,54
21-02-2011,54,37,0,56
22-02-2011,56,39,0,54
23-02-2011,54,40,0,52
24-02-2011,52,43,0.45,52
25-02-2011,52,41,0.48,51
26-02-2011,51,32,0,54
27-02-2011,54,32,0,56
28-02-2011,56,37,0,58
01-03-2011,58,38,0.01,60
02-03-2011,60,51,0.03,62
03-03-2011,62,46,0,64
04-03-2011,64,41,0,65
05-03-2011,65,43,0.02,62
06-03-2011,62,52,0.35,57
07-03-2011,57,50,0.05,60
08-03-2011,60,48,0.06,61
09-03-2011,61,49,0,60
10-03-2011,60,44,0.01,59
11-03-2011,59,43,0,61
12-03-2011,61,45,0,64
13-03-2011,64,51,0.04,61
14-03-2011,61,54,0.24,61
15-03-2011,61,51,0.2,59
16-03-2011,59,45,0.15,59
17-03-2011,59,40,0.03,55
18-03-2011,55,47,0.73,51
19-03-2011,51,44,0.75,56
20-03-2011,56,47,0.12,58
21-03-2011,58,44,0,60
22-03-2011,60,46,0.1,58
23-03-2011,58,49,0.66,52
24-03-2011,52,47,0.88,57
25-03-2011,57,48,0.1,56
26-03-2011,56,49,0.53,59
27-03-2011,59,42,0.02,62
28-03-2011,62,44,0,65
29-03-2011,65,44,0,81
30-03-2011,81,48,0,78
31-03-2011,78,53,0,77
01-04-2011,77,54,0,63
02-04-2011,63,51,0,65
03-04-2011,65,45,0,74
04-04-2011,74,45,0,64
05-04-2011,64,49,0,63
06-04-2011,63,44,0,55
07-04-2011,55,41,0,59
08-04-2011,59,41,0,60
09-04-2011,60,39,0,60
10-04-2011,60,49,0,63
11-04-2011,63,47,0,58
12-04-2011,58,48,0,59
13-04-2011,59,44,0.11,60
14-04-2011,60,42,0,66
15-04-2011,66,45,0,65
16-04-2011,65,52,0,61
17-04-2011,61,53,0,61
18-04-2011,61,52,0.02,64
19-04-2011,64,53,0,63
20-04-2011,63,53,0.04,61
21-04-2011,61,49,0.02,59
22-04-2011,59,45,0,63
23-04-2011,63,51,0,62
24-04-2011,62,54,0.02,62
25-04-2011,62,50,0.03,64
26-04-2011,64,46,0,62
27-04-2011,62,45,0,64
28-04-2011,64,50,0,67
29-04-2011,67,45,0,72
30-04-2011,72,48,0,74
01-05-2011,74,44,0,66
02-05-2011,66,48,0,69
03-05-2011,69,49,0,84
04-05-2011,84,50,0,80
05-05-2011,80,51,0,60
06-05-2011,60,51,0,62
07-05-2011,62,51,0,62
08-05-2011,62,47,0,65
09-05-2011,65,46,0,63
10-05-2011,63,46,0,61
11-05-2011,61,51,0,66
12-05-2011,66,51,0,62
13-05-2011,62,50,0,60
14-05-2011,60,48,0.19,60
15-05-2011,60,46,0.06,61
16-05-2011,61,49,0.24,56
17-05-2011,56,51,0.08,64
18-05-2011,64,50,0.02,65
19-05-2011,65,49,0,62
20-05-2011,62,53,0,63
21-05-2011,63,53,0,64
22-05-2011,64,50,0,66
23-05-2011,66,52,0,64
24-05-2011,64,47,0,61
25-05-2011,61,53,0.06,65
26-05-2011,65,50,0,64
27-05-2011,64,54,0,64
28-05-2011,64,51,0.2,67
29-05-2011,67,49,0,62
30-05-2011,62,51,0,59
31-05-2011,59,53,0.3,62
01-06-2011,62,52,0.14,65
02-06-2011,65,53,0,62
03-06-2011,62,51,0.07,65
04-06-2011,65,54,0.88,65
05-06-2011,65,56,0,61
06-06-2011,61,56,0,65
07-06-2011,65,54,0,64
08-06-2011,64,54,0,66
09-06-2011,66,53,0,63
10-06-2011,63,52,0,61
11-06-2011,61,51,0,66
12-06-2011,66,51,0,64
13-06-2011,64,53,0,78
14-06-2011,78,50,0,75
15-06-2011,75,53,0,67
16-06-2011,67,50,0,67
17-06-2011,67,54,0,67
18-06-2011,67,51,0,78
19-06-2011,78,53,0,91
20-06-2011,91,57,0,87
21-06-2011,87,56,0,69
22-06-2011,69,52,0,67
23-06-2011,67,52,0,70
24-06-2011,70,52,0,64
25-06-2011,64,52,0,70
26-06-2011,70,53,0,64
27-06-2011,64,53,0,59
28-06-2011,59,54,0.79,65
29-06-2011,65,53,0,71
30-06-2011,71,52,0,81
01-07-2011,81,53,0,73
02-07-2011,73,55,0,86
03-07-2011,86,55,0,74
04-07-2011,74,54,0,84
05-07-2011,84,53,0,75
06-07-2011,75,52,0,70
07-07-2011,70,52,0,73
08-07-2011,73,52,0,66
09-07-2011,66,52,0,68
10-07-2011,68,55,0,62
11-07-2011,62,52,0,64
12-07-2011,64,53,0,65
13-07-2011,65,54,0,62
14-07-2011,62,54,0,61
15-07-2011,61,54,0,66
16-07-2011,66,54,0,70
17-07-2011,70,55,0,73
18-07-2011,73,54,0,72
19-07-2011,72,55,0,82
20-07-2011,82,54,0,72
21-07-2011,72,52,0,75
22-07-2011,75,53,0,69
23-07-2011,69,55,0,70
24-07-2011,70,56,0,66
25-07-2011,66,52,0,69
26-07-2011,69,52,0,73
27-07-2011,73,51,0,71
28-07-2011,71,52,0,68
29-07-2011,68,54,0,71
30-07-2011,71,59,0,71
31-07-2011,71,59,0,72
01-08-2011,72,59,0,72
02-08-2011,72,57,0,70
03-08-2011,70,56,0,64
04-08-2011,64,57,0,70
05-08-2011,70,55,0,69
06-08-2011,69,55,0,62
07-08-2011,62,54,0,62
08-08-2011,62,51,0,66
09-08-2011,66,49,0,70
10-08-2011,70,49,0,67
11-08-2011,67,53,0,66
12-08-2011,66,51,0,68
13-08-2011,68,50,0,70
14-08-2011,70,50,0,69
15-08-2011,69,50,0,67
16-08-2011,67,51,0,61
17-08-2011,61,49,0,63
18-08-2011,63,49,0,64
19-08-2011,64,54,0,67
20-08-2011,67,56,0,68
21-08-2011,68,55,0,71
22-08-2011,71,52,0,87
23-08-2011,87,51,0,75
24-08-2011,75,58,0,70
25-08-2011,70,56,0,72
26-08-2011,72,55,0,71
27-08-2011,71,54,0,71
28-08-2011,71,54,0,69
29-08-2011,69,53,0,71
30-08-2011,71,57,0,73
31-08-2011,73,55,0,73
01-09-2011,73,51,0,76
02-09-2011,76,47,0,65
03-09-2011,65,48,0,64
04-09-2011,64,50,0,66
05-09-2011,66,51,0,77
06-09-2011,77,49,0,88
07-09-2011,88,45,0,67
08-09-2011,67,51,0,64
09-09-2011,64,49,0,72
10-09-2011,72,55,0,72
11-09-2011,72,53,0,71
12-09-2011,71,57,0,68
13-09-2011,68,54,0,62
14-09-2011,62,52,0,64
15-09-2011,64,54,0,64
16-09-2011,64,54,0,70
17-09-2011,70,51,0,88
18-09-2011,88,49,0,91
19-09-2011,91,58,0,93
20-09-2011,93,60,0,86
21-09-2011,86,57,0,81
22-09-2011,81,57,0,86
23-09-2011,86,52,0,70
24-09-2011,70,60,0,73
25-09-2011,73,57,0,77
26-09-2011,77,49,0,84
27-09-2011,84,55,0,92
28-09-2011,92,58,0,74
29-09-2011,74,60,0,73
30-09-2011,73,61,0,74
01-10-2011,74,64,0,73
02-10-2011,73,58,0,66
03-10-2011,66,56,0.2,68
04-10-2011,68,56,0.27,66
05-10-2011,66,56,0.48,63
06-10-2011,63,47,0.4,66
07-10-2011,66,42,0.01,67
08-10-2011,67,44,0,69
09-10-2011,69,53,0,59
10-10-2011,59,51,0.3,73
11-10-2011,73,54,0.02,81
12-10-2011,81,50,0,83
13-10-2011,83,59,0,84
14-10-2011,84,60,0,75
15-10-2011,75,63,0,75
